p1,p2,rank,fs,w1sp,w2sp,wsp,wrp,tpw,aces,df,bpc,bps,bpo,bpw,tmw,complete,serveadv,h2h,fatigue,uncertainty,winner,tourney_id,year,p1_odd,p2_odd
Filip Krajinovic,Andrey Rublev,19.0,0.052941270591018386,-0.04903313478282356,0.029601870729219826,-0.006878236460367782,-0.011786366174276808,-0.0070389900918851325,-0.1216021797651457,-0.12322233467920388,0.048725917338295344,0.036593153467641804,-0.013924417980426984,-0.012887667645552605,-0.032246376811594146,-0.0101,-0.01866460263464459,0.3333,0.1667,0.021210527478824973,1,18.0,2020,2.75,1.4
Daniel Evans,Pierre Hugues Herbert,-41.0,0.017642435870413142,-0.04227757662584231,0.024327421601418653,-0.013132259465368893,0.04282145829486045,0.014671822021534497,-0.3018327028845633,-0.05208769869746322,0.13473377449480362,0.04613351334698757,0.1399738205442157,0.05653292326882925,0.15364583333333334,0.0225,0.029689198829491562,1.0,0.2157,0.031597196179616524,0,18.0,2020,1.53,2.37
Alexander Bublik,Stefanos Tsitsipas,41.0,-0.03523641272604538,-0.03575689853936792,-0.09801592320792164,-0.06976469649603845,-0.014584354898103669,-0.04085229143019653,0.3239152211073274,0.3347580103200235,0.14112369857615786,-0.04584232446926007,0.017764416502849267,-0.14402922515136302,-0.15476190476190474,-0.0339,-0.08434905139414213,-1.0,0.0256,0.03633769605844021,1,18.0,2020,5.0,1.16
Malek Jaziri,Novak Djokovic,259.0,-0.11528775134613355,-0.0725804407509747,-0.09580342155912636,-0.10488608726715333,-0.09474543643125448,-0.09029809075942558,-0.15129840394393407,0.07087106076221794,0.3224782498959265,-0.12606425866343896,-0.2609897305116314,-0.10602346659860068,-0.5696922358687064,-0.1017,-0.1996315236984078,-1.0,0.0,0.019150850435158902,1,18.0,2020,51.0,1.0
Philipp Kohlschreiber,Mohamed Safwat,-52.0,-0.02033465009395841,0.016991895852923822,0.12787019986891213,0.04945875480598372,0.1536672191171222,0.08446908427407658,0.03867984406974368,-0.16992823707103125,-0.25439451983601125,0.13874913183664273,0.33966135040329026,0.28922850366200115,0.4,0.1125,0.20312597392310594,0.0,0.0,1.0496634112021588,0,18.0,2020,1.25,3.75
Karen Khachanov,Mikhail Kukushkin,-72.0,-0.006204894064181343,0.09368485581596342,-0.004096998915966932,0.05831996859122701,0.021664807068700498,0.03361235989197753,0.400191650068614,0.09130455368159678,-0.2291871364393958,0.005221045134278346,0.0536644027246127,0.06321833742271832,0.16243386243386249,0.035,0.07998477565992751,-1.0,0.0,0.016934508977262015,0,18.0,2020,1.36,3.0
Marton Fucsovics,Gael Monfils,61.0,-0.07562495112274259,-0.0360186463470995,-0.008000191473795494,-0.03893446803665468,-0.004509625206042922,-0.025042539202944414,-0.29043808155855644,-0.008484385350921997,0.1260962313332114,-0.06897518114433165,-0.012054625847165544,-0.07544066312198361,-0.20292397660818706,-0.0177,-0.0434440932426976,-1.0,0.0,0.021476718321914518,1,18.0,2020,3.0,1.36
Lloyd Harris,Richard Gasquet,37.0,-0.0054441094281570965,-0.04636347478566194,-0.090293489534911,-0.06444917317265343,-0.05744780324430554,-0.05688093882961831,0.29543870334706795,0.0659433267113333,0.2034695062562777,-0.1697907052866745,-0.2304828153315805,0.044312997860287584,-0.4212962962962963,-0.0588,-0.12189697641695894,0.0,0.0,0.0747859566093076,1,18.0,2020,2.0,1.72
Benoit Paire,Marin Cilic,-15.0,-0.0684003077125892,-0.04376508772143817,-0.06935187698910783,-0.07487059784617177,-0.00893955516783107,-0.03636794149605238,-0.12793963430654642,0.1969086862198811,0.2827473273982766,-0.05510778412604078,-0.06361583615647137,0.0292452197582922,-0.16267507002801118,-0.0339,-0.08381015301400285,-0.6667,0.0,0.011524497475601416,0,18.0,2020,2.62,1.44
Filip Krajinovic,Joao Sousa,-35.0,0.04347497924629462,-0.002442246526186298,0.01309669624416876,0.013428113868219849,0.026219741772090133,0.018127762218854704,0.10186595331693936,-0.0455260261341558,-0.019554380978737074,0.05773785576704471,0.11611270880366945,0.01953287226576289,0.12704402515723273,0.0213,0.03964785564030998,0.0,0.0,0.0240758735848006,0,18.0,2020,1.2,4.33
Pierre Hugues Herbert,Yoshihito Nishioka,30.0,-0.055943866828202515,0.0984463733039952,-0.017905565318412253,0.043205817138473934,-0.04019650276157971,0.0052964342188415725,0.5200746156201009,0.10513043194665772,-0.15336715383335786,0.06757579107087852,-0.20974615855528425,0.029188075453881687,0.02717391304347816,-0.0102,0.003009314376894223,-1.0,0.0,0.0282425990663368,0,18.0,2020,1.5,2.5
Daniel Evans,Fabio Fognini,26.0,0.03506648905015075,-0.0019240739356741754,-0.0003112755031904335,0.003757178819598472,-0.01642148266060489,-0.006683319217207606,0.02098588254777289,-0.08290228294235892,0.02173336172586271,-0.0024351518200649287,-0.08224224028453198,-0.009536054042226738,-0.12653061224489792,-0.0089,-0.01266430384100642,0.0,0.0,0.029508855693946574,0,18.0,2020,1.61,2.2
Roberto Bautista Agut,Jan Lennard Struff,-22.0,0.09018742269822956,-0.04768442361240899,0.06756963989605587,0.01884142648200437,0.04951486275356082,0.0308958176223596,-0.4464694323126608,-0.14182067676666055,-0.03015232028627485,0.06759905622210992,0.1775208716803356,0.04139197626178992,0.28965517241379324,0.0396,0.06835628923556519,1.0,0.0,0.011790440310231387,1,18.0,2020,1.28,3.5
Nikoloz Basilashvili,Ricardas Berankis,-33.0,0.019643761537807225,-0.006168702412125082,-0.010156971235803723,-0.006203191296575207,0.026106603363773902,0.0105783431904235,0.06033200567685142,0.08200883512799112,0.017661824967715845,0.01826147446943549,0.12375725121539327,-0.02345472031365975,0.13124999999999998,0.0136,0.0199034120671987,-1.0,0.0,0.04239917706085948,0,18.0,2020,1.66,2.1
Hubert Hurkacz,Alexander Bublik,-17.0,0.048215052354926284,-0.022339673166435814,0.027412211577477967,0.011395909301012308,0.018842842723766462,0.014378913915540638,-0.21507183538479724,-0.1992814006760288,0.0025875766489444896,0.04309203200443967,-0.016529153067777136,0.02997938975522818,-0.02083333333333337,0.0159,0.03023875202477877,0.0,0.0,0.07571425802449991,1,18.0,2020,1.5,2.5
Stefanos Tsitsipas,Pablo Carreno Busta,-21.0,-0.03889678830493104,0.07572320457908999,0.013053790087548369,0.04638465855472429,-0.007942278564748828,0.018009919561110976,0.22283305369088294,0.030631923224398505,-0.17114358712635885,0.04698264028786259,-0.0037200603025379095,0.02680671020917813,0.09362244897959182,0.0112,0.03844237998997546,1.0,0.0,0.013247232277506913,0,18.0,2020,1.3,3.4
Casper Ruud,Thiago Seyboth Wild,-144.0,0.050298722917152094,-0.04707447071408377,0.0027511446989167965,-0.02123725388686759,-0.05350571317455144,-0.016997247423077066,0.004824188157521503,-0.014949926616593253,0.09113830613830616,0.024761904761904763,-0.3988512876012877,0.12704345037678375,-0.2,-0.0441,-0.07474296706141903,0.0,-0.2479,0.29539095583787045,1,8.0,2020,1.33,3.4
Casper Ruud,Albert Ramos,-7.0,0.033035750045073975,0.02934287536748115,-0.006508075458056095,0.02195661138006056,-0.015788661497136758,0.0051311051047209216,0.08814816626757792,0.05105618992415653,-0.06323625858520399,0.04188192608554109,-0.0915399165369079,0.06000384732566583,0.006547619047618969,-0.0022,0.006167949882923796,-1.0,-0.25,0.029459402855499094,0,8.0,2020,1.57,2.37
Renzo Olivo,Hugo Dellien,203.0,-0.11421106844291372,0.018189796900320743,-0.05525531627753655,-0.027219389928028533,0.02625309905929924,-0.011068882482506426,0.014491609213831387,0.16565429426540546,0.007384693495804728,0.046151996151996166,0.27563305007749456,-0.11263329263329265,0.09999999999999998,0.0055,-0.0009662908687292916,0.0,0.5116,0.7148543298440815,0,8.0,2020,2.75,1.44
Thiago Monteiro,Albert Ramos,43.0,0.017376718649247058,0.014958338097988966,-0.04434349315487501,-0.00020911061307382628,-0.04524496574737541,-0.02122798392576708,0.08571001697686151,0.010927708550497241,0.02755126585982904,-0.009410425996254523,-0.16571666786591044,-0.011994869461526336,-0.12274774774774776,-0.0287,-0.045454076360449236,-1.0,0.4118,0.04009002043748342,1,8.0,2020,1.72,2.1
Casper Ruud,Federico Delbonis,-47.0,0.0630396140907189,0.02165565828375093,0.03659130884008222,0.03964037474525062,0.006729796430835489,0.02472657726666394,0.07650459563905138,-0.14517694388468658,-0.1723506576304854,0.027691331446038192,0.015582301901949312,0.09292394670093312,0.15245310245310245,0.019,0.046370171176086106,-1.0,-1.0,0.03852161388985551,0,8.0,2020,1.44,2.75
Alejandro Davidovich Fokina,Christian Garin,80.0,0.10462132967547644,-0.11375034953098695,-0.10833823636093404,-0.09323407371011194,-0.02774589194700733,-0.057958127128938615,-0.1443823599091378,0.09801435078432444,0.3459958074312771,0.10464359024060517,-0.21036196877944024,0.039449290344812704,-0.3333333333333333,-0.0544,-0.12097996565711927,0.0,1.0,0.3439205846099665,1,8.0,2020,3.25,1.33
Renzo Olivo,Pablo Cuevas,237.0,-0.0005771897592242725,-0.10657624801541664,-0.0696420551401547,-0.0905050319372579,-0.024930267207769308,-0.05612019279919584,-0.18163190423450115,0.11958407736154948,0.3035017606466208,-0.0824641875182639,-0.0137610474652472,-0.149506788661026,-0.32529761904761906,-0.0498,-0.1154352991450272,-1.0,1.0,0.07462204554576353,0,8.0,2020,4.33,1.2
Roberto Carballes Baena,Thiago Monteiro,9.0,-0.018081268627915703,-0.018258762162578712,0.011530776956547915,-0.012381666782128486,0.01978883082554822,0.005941596850523756,-0.09821122505165457,0.10361409557677156,0.04911709830647815,0.023328116075504446,-0.0125835393514257,0.013649438742130648,0.02575757575757576,0.0077,0.007407164043419735,0.0,-0.0164,0.08978982122772462,1,8.0,2020,2.5,1.5
Federico Delbonis,Salvatore Caruso,-15.0,-0.02536729337334653,0.0825088957764527,-0.015970593337375938,0.04631631631193489,0.013765073576409548,0.030684138134110694,0.18605060049583652,0.1760157665694337,-0.08607411599496617,0.15900249947458212,-0.04503716425426868,0.08282035201399396,0.25,0.0251,0.06008138988834444,0.0,1.0,0.1894190813904104,0,8.0,2020,1.5,2.5
Leonardo Mayer,Thiago Monteiro,23.0,-0.012095581665613309,0.04744778774301228,0.02653800024105879,0.03435649421345699,-0.002453049465311774,0.01604464531902422,0.1300512368532073,0.0901073021003086,-0.1285630377147337,0.007889816090047573,-0.016642962765037683,-0.04649712178987203,0.1766666666666667,0.0099,0.031903444748145215,0.0,0.0,0.0640895814228116,1,8.0,2020,2.25,1.57
Roberto Carballes Baena,Jaume Munar,-8.0,-0.011020462143107146,0.01724602320143931,0.02879645527190555,0.019882807988673257,0.005215120446774135,0.013069420279574471,-0.07867592671173335,0.025609693116260768,-0.06754808152968816,0.026740461402827258,-0.05429030236709609,0.008092762407863996,0.07000000000000002,0.01,0.025097928435447392,1.0,0.0,0.06367193026723544,0,8.0,2020,2.37,1.53
Martin Klizan,Federico Delbonis,73.0,-0.011724391835362112,0.0044409337867615814,-0.005943778099253394,-0.004703694672198222,-0.003980789849588329,-0.0029649438176296283,0.0683777090704133,0.03207575915368155,0.013905204352009148,-0.004443156256146996,0.012745123517291623,-0.005862810981160649,0.04320987654320997,-0.0041,-0.00868448452178655,0.2,0.0,0.055648931431460005,1,8.0,2020,2.25,1.57
Milos Raonic,Novak Djokovic,29.0,-0.025278631880489733,0.06947730991741219,0.011172903592535866,0.043588520501214534,-0.0939443415157985,-0.025537246431003524,0.7388908174911025,0.06844336989078564,-0.11121714578543693,0.07572626873823972,-0.3296069452755987,-0.0828541642984787,-0.09196546802180594,-0.051,-0.05035582101458397,-1.0,0.12,0.007998784105407589,1,47.0,2020,3.2,1.36
Roberto Bautista Agut,Novak Djokovic,11.0,-0.005255169468666887,-0.040058203508866685,-0.02190263779444801,-0.032271390658846544,-0.040144489670579486,-0.033495807144586665,-0.16118258381943695,-0.0439625177961859,0.13129216913314734,0.029325021605220988,-0.1328796329214138,-0.043749238537888924,-0.200132919120261,-0.0406,-0.07241588032942603,-0.4545,0.125,0.0070466177956685,1,47.0,2020,4.5,1.2
Stefanos Tsitsipas,Milos Raonic,-24.0,-0.029663946459090432,-0.05021202462844676,-0.033138504248662604,-0.049847978642659004,0.013742623225091177,-0.013785605742491769,-0.7129292414471702,-0.08539515981000506,0.09979662939690853,-0.05313648423085315,0.06637054145924831,0.050627766607397366,-0.12146825396825378,-0.0075,-0.03610535541756782,-1.0,-0.3893,0.011633753889387841,1,47.0,2020,1.57,2.37
Jan Lennard Struff,Novak Djokovic,33.0,-0.10764150475844192,0.00842329264694952,-0.07017586575645429,-0.04755945585606325,-0.08228773392777228,-0.0595367001012016,0.2462486546157197,0.09883098815694802,0.12761410100041076,-0.10305199363706684,-0.2864500178421443,-0.09742591322628352,-0.4441761681198302,-0.07400000000000001,-0.12984718978383553,-1.0,0.322,0.009383050226981729,1,47.0,2020,5.5,1.14
Roberto Bautista Agut,Daniil Medvedev,7.0,0.05448839681846929,-0.0227792569424633,0.021103357251892718,0.004371166414157468,0.005333113453765581,0.003047284494650082,-0.3839294963728257,-0.11910255307043628,-0.01877170591787708,0.003283096258532403,-0.0280979319112008,0.0188246120996588,-0.02609262883235486,0.0052,0.009704279867923049,1.0,0.3939,0.008445359567375256,0,47.0,2020,3.0,1.4
Filip Krajinovic,Milos Raonic,2.0,0.03011041837040152,-0.14585193117745587,-0.04556166850602217,-0.10256956085273217,0.04439632651055653,-0.019812232342318103,-0.8233974199688474,-0.14810632871399046,0.3403020925587775,-0.05770110223482172,0.1691369958755991,0.07283794717489889,-0.1166666666666666,-0.0066,-0.05817323434217564,0.0,-0.0459,0.01954250654630669,1,47.0,2020,2.75,1.44
Tennys Sandgren,Novak Djokovic,54.0,-0.02626508613804235,-0.0005043534502241487,-0.0757416848019219,-0.03241378102261438,-0.08217129668434414,-0.051890122515401815,0.2513909229771588,-0.05047850327208425,0.1349374300110816,0.05206645170259416,-0.19624823580564946,-0.07126917322077747,-0.3143676107090741,-0.0682,-0.11458507770695853,-1.0,0.4133,0.021507551365290815,1,47.0,2020,5.0,1.16
David Goffin,Jan Lennard Struff,-24.0,0.030937908671920145,-0.03837998649238483,0.021031210198054984,-0.005232554413546087,0.05251342812839639,0.0209818851879765,-0.28711125353703243,-0.0444435447301475,0.022945372331437675,-0.003459304658228745,0.1796969554850138,0.06282083548785082,0.2082520558424172,0.0323,0.047280873714850284,0.5,-0.3803,0.010084543332299576,1,47.0,2020,1.61,2.2
Roberto Bautista Agut,Karen Khachanov,-4.0,0.03336131476648141,-0.0380209998993255,0.037915185547034214,-0.003040668982445149,0.020992473166650368,0.00938619832492149,-0.4340695697842147,-0.051751526630908116,0.01922819382357732,0.01655606033264112,0.11279163864344145,0.014524035282455716,0.08776371308016873,0.0128,0.017951804184205222,0.3333,-0.3448,0.009581075513655493,0,47.0,2020,1.57,2.25
Reilly Opelka,Matteo Berrettini,31.0,0.002304727475089141,0.04117780169458807,0.039595938723084534,0.042138150368272835,-0.048159225324866606,0.0009405543814677287,0.6743817548963558,0.04658752408064987,-0.1632596792820548,0.07751955563383595,-0.10550659548628973,-0.06798986607074163,-0.041666666666666574,-0.0208,-0.006021074956593764,0.0,0.0811,0.04545305393324111,0,47.0,2020,2.37,1.53
John Isner,Stefanos Tsitsipas,15.0,0.08817100945153332,0.026366490880596283,0.02927663938075709,0.04771318628354737,-0.05518259472160586,-0.0035977101725198635,0.9148775183730574,-0.03814914739068069,-0.13023779214120235,0.0946986714738398,-0.1803496053324437,-0.08507831043110498,0.025750915750915704,-0.0236,-0.007469408438058489,0.3333,0.5556,0.01048028858940556,1,47.0,2020,3.5,1.28
Milos Raonic,Andy Murray,-104.0,0.0426225676868105,0.06366133145082843,0.05103125382173857,0.06758081537599858,-0.08845029770794555,-0.011587717359750059,0.6694258658007346,0.058596795738406586,-0.17499183730093998,0.0890295771016133,-0.3268046610899855,-0.11901925988024795,-0.08033498759305213,-0.0369,-0.020869482331946958,-0.4545,-0.1717,0.017371992925206425,0,47.0,2020,1.53,2.37
Marton Fucsovics,Filip Krajinovic,52.0,-0.0979572951782166,0.03462766591364508,-0.016150532755153102,-0.004004706894788046,0.01118649631428642,0.003015601952920943,-0.08524945831893638,0.11772098669289988,0.036121035296417865,0.003888538490767535,-0.041407371813904525,0.06731240452668219,-0.03385416666666674,0.0055,0.007181789419498375,0.0,0.1395,0.0334867847761132,1,47.0,2020,2.5,1.53
Novak Djokovic,Ricardas Berankis,-71.0,0.08298651612531438,0.09592185231469164,0.06704976741699575,0.1007608086601941,0.10346031314126937,0.09221923681789328,0.14046585083327906,-0.05284407946807207,-0.2828738861150685,0.12915654797535014,0.3869421677081541,0.04788498821416437,0.5952546296296296,0.1078,0.20422112180146346,1.0,-1.0,0.01985419694693128,0,47.0,2020,1.07,9.0
Tennys Sandgren,Felix Auger Aliassime,35.0,-0.04538864476762139,-0.003034309105281241,-0.02317663796633529,-0.01929428433614744,-0.03839013649752437,-0.02770868226853035,-0.03840711718369327,-0.11818840700659572,0.05631129389345435,0.05375175769793894,-0.007755488449440352,-0.0347371708402372,-0.3478260869565218,-0.032,-0.05768442083367181,0.0,0.1053,0.06363214308985468,0,47.0,2020,3.0,1.36
Jan Lennard Struff,Denis Shapovalov,17.0,-0.027238472237614768,0.012355757499986296,-0.00022743045357587202,-0.0015949064864170248,-0.0013812371720328676,-0.002598845330016309,0.15737626014924644,-0.1295539526181344,-0.02738793211569052,-0.02492884212057833,0.004967452673660222,0.028179911958316706,-0.0536723163841808,-0.0014,-0.0029761436584498924,0.5,1.0,0.01420803416241894,0,47.0,2020,2.37,1.53
David Goffin,Borna Coric,-23.0,-0.03836192454958354,0.020698084554703008,-0.014969696230827891,2.638389786036033e-05,0.03602939775904923,0.016852435073858252,0.01138649079870402,0.08524564733297746,0.00010900807066061002,-0.01872873329844737,0.13560532216451215,0.029168858500218563,0.11073274270948684,0.0234,0.036055781656909584,1.0,0.0,0.009108474488843813,0,47.0,2020,1.44,2.62
Marcos Giron,Daniil Medvedev,96.0,0.0047198839084131574,-0.08700468118134674,-0.03756147091646357,-0.0653701852692562,-0.08205029902431303,-0.07251972274411594,-0.3734080968876067,-0.04019507848797951,0.2839097166519053,-0.07513064069155684,-0.3178014980194978,-0.17155637792150374,-0.3333333333333333,-0.0783,-0.14742048429356924,0.0,1.0,0.17386147163025864,1,47.0,2020,5.5,1.14
Taylor Fritz,Aljaz Bedene,-37.0,0.01824382379627143,-0.0023614874672296393,0.025500167998746,0.013744208237945643,-0.008544428257521164,0.0038686936024043272,0.009828682925916543,-0.012326494764849007,-0.09953802532126832,-0.061554189186440726,0.00975248190643674,-0.03463180356515494,0.054464285714285736,-0.0007,0.005199779980424479,0.0,-0.2727,0.026084764181712145,1,47.0,2020,1.33,3.25
